# p015b2-logging-inventory-v1
# site_id	disposition	file	owner	ordinal	kind	callee	call_base64url	canary_tests
# Calls use go/format canonical syntax with outer whitespace trimmed only; literal whitespace is identity-bearing.
# A owns 116 stable identities: 112 active b2a-safe sites plus four retired legacy RecoverPanicNoExit tombstones.
# B owns 132 stable b2b-safe identities across the exact closed 27-file Agent partition; none are deferred or retired.
# The original Agent census is 265 identities (A001-A109, B001-B132, H001-H024); A110-A116 are seven explicit projections.
# The final Agent ledger has 272 stable rows, four retired A tombstones, and 268 active safe sinks; only R001-R007 remain legacy in Agent.
# F preserves the exact d08 functional census: 22 stable identities, 14 active allowances, and eight retired agent_utils formatter tombstones.
# Active scoped Pico sites are 322; stable scoped rows are 326 including the four A tombstones.
# The complete ledger has 367 active source tuples and 379 stable rows.
# Application, core, catalog, transport, lifecycle, and workflow manifests own their exact file sets; A024/A110 additionally own the final-response runtime canary.
A011	b2a_safe	pkg/agent/agent.go	github.com/sipeed/picoclaw/pkg/agent.(*AgentLoop).reloadProviderAndConfig	2	pico_safe	pico.WarnSafeCF	bG9nZ2VyLldhcm5TYWZlQ0YoCglsb2dnZXIuQ29tcG9uZW50QWdlbnQsCglsb2dnZXIuRGlhZ25vc3RpY01lc3NhZ2VBZ2VudEZhaWxlZFRvU3Vic2NyaWJlUmVsb2FkZWRFdm9sdXRpb25CcmlkZ2VUb1J1bnRpbWVFdmVudHMsCglsb2dnZXIuTmV3U2FmZUZpZWxkcygKCQlhZ2VudERpYWdub3N0aWNFcnJvckZpZWxkKGxvZ2dlci5FcnJvckNsYXNzSW50ZXJuYWwsIGVyciksCgkpLAop	pkg/agent/p015b2a_core_logging_test.go#TestP015B2ACoreLoggingASTManifest,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticIdentityHelpersAreSealedAndDistinct,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticErrorPanicAndPathHelpersInvokeNoMethods
A012	b2a_safe	pkg/agent/agent.go	github.com/sipeed/picoclaw/pkg/agent.(*AgentLoop).reloadProviderAndConfig	3	pico_safe	pico.WarnSafeCF	bG9nZ2VyLldhcm5TYWZlQ0YoCglsb2dnZXIuQ29tcG9uZW50QWdlbnQsCglsb2dnZXIuRGlhZ25vc3RpY01lc3NhZ2VBZ2VudEZhaWxlZFRvQ2xvc2VQcmV2aW91c0NvbnRleHRNYW5hZ2VyRHVyaW5nUmVsb2FkLAoJbG9nZ2VyLk5ld1NhZmVGaWVsZHMoCgkJYWdlbnREaWFnbm9zdGljRXJyb3JGaWVsZChsb2dnZXIuRXJyb3JDbGFzc0ludGVybmFsLCBlcnIpLAoJKSwKKQ	pkg/agent/p015b2a_core_logging_test.go#TestP015B2ACoreLoggingASTManifest,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticIdentityHelpersAreSealedAndDistinct,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticErrorPanicAndPathHelpersInvokeNoMethods
A013	b2a_safe	pkg/agent/agent.go	github.com/sipeed/picoclaw/pkg/agent.(*AgentLoop).reloadProviderAndConfig	4	pico_safe	pico.WarnSafeCF	bG9nZ2VyLldhcm5TYWZlQ0YoCglsb2dnZXIuQ29tcG9uZW50QWdlbnQsCglsb2dnZXIuRGlhZ25vc3RpY01lc3NhZ2VBZ2VudEZhaWxlZFRvQ2xvc2VQcmV2aW91c0V2b2x1dGlvbkJyaWRnZUR1cmluZ1JlbG9hZCwKCWxvZ2dlci5OZXdTYWZlRmllbGRzKAoJCWFnZW50RGlhZ25vc3RpY0Vycm9yRmllbGQobG9nZ2VyLkVycm9yQ2xhc3NJbnRlcm5hbCwgZXJyKSwKCSksCik	pkg/agent/p015b2a_core_logging_test.go#TestP015B2ACoreLoggingASTManifest,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticIdentityHelpersAreSealedAndDistinct,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticErrorPanicAndPathHelpersInvokeNoMethods
A014	b2a_safe	pkg/agent/agent.go	github.com/sipeed/picoclaw/pkg/agent.(*AgentLoop).reloadProviderAndConfig	5	pico_safe	pico.WarnSafeCF	bG9nZ2VyLldhcm5TYWZlQ0YoCglsb2dnZXIuQ29tcG9uZW50QWdlbnQsCglsb2dnZXIuRGlhZ25vc3RpY01lc3NhZ2VBZ2VudEZhaWxlZFRvQWN0aXZhdGVSZWxvYWRlZEV2b2x1dGlvbkJyaWRnZSwKCWxvZ2dlci5OZXdTYWZlRmllbGRzKAoJCWFnZW50RGlhZ25vc3RpY0Vycm9yRmllbGQobG9nZ2VyLkVycm9yQ2xhc3NJbnRlcm5hbCwgZXJyKSwKCSksCik	pkg/agent/p015b2a_core_logging_test.go#TestP015B2ACoreLoggingASTManifest,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticIdentityHelpersAreSealedAndDistinct,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticErrorPanicAndPathHelpersInvokeNoMethods
A015	b2a_safe	pkg/agent/agent.go	github.com/sipeed/picoclaw/pkg/agent.(*AgentLoop).reloadProviderAndConfig	6	pico_safe	pico.WarnSafeCF	bG9nZ2VyLldhcm5TYWZlQ0YoCglsb2dnZXIuQ29tcG9uZW50QWdlbnQsCglsb2dnZXIuRGlhZ25vc3RpY01lc3NhZ2VBZ2VudENvbmZpZ3VyZWRIb29rc0ZhaWxlZFRvUmVpbml0aWFsaXplQWZ0ZXJSZWxvYWQsCglsb2dnZXIuTmV3U2FmZUZpZWxkcygKCQlhZ2VudERpYWdub3N0aWNFcnJvckZpZWxkKGxvZ2dlci5FcnJvckNsYXNzSW50ZXJuYWwsIGVyciksCgkpLAop	pkg/agent/p015b2a_core_logging_test.go#TestP015B2ACoreLoggingASTManifest,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticIdentityHelpersAreSealedAndDistinct,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticErrorPanicAndPathHelpersInvokeNoMethods
A016	b2a_safe	pkg/agent/agent.go	github.com/sipeed/picoclaw/pkg/agent.(*AgentLoop).reloadProviderAndConfig	7	pico_safe	pico.WarnSafeCF	bG9nZ2VyLldhcm5TYWZlQ0YoCglsb2dnZXIuQ29tcG9uZW50QWdlbnQsCglsb2dnZXIuRGlhZ25vc3RpY01lc3NhZ2VBZ2VudEZhaWxlZFRvQ2xvc2VQcmV2aW91c01DUE1hbmFnZXJEdXJpbmdSZWxvYWQsCglsb2dnZXIuTmV3U2FmZUZpZWxkcygKCQlhZ2VudERpYWdub3N0aWNFcnJvckZpZWxkKGxvZ2dlci5FcnJvckNsYXNzSW50ZXJuYWwsIGVyciksCgkpLAop	pkg/agent/p015b2a_core_logging_test.go#TestP015B2ACoreLoggingASTManifest,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticIdentityHelpersAreSealedAndDistinct,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticErrorPanicAndPathHelpersInvokeNoMethods
A017	b2a_safe	pkg/agent/agent.go	github.com/sipeed/picoclaw/pkg/agent.(*AgentLoop).reloadProviderAndConfig	8	pico_safe	pico.WarnSafeCF	bG9nZ2VyLldhcm5TYWZlQ0YoCglsb2dnZXIuQ29tcG9uZW50QWdlbnQsCglsb2dnZXIuRGlhZ25vc3RpY01lc3NhZ2VBZ2VudE1DUEZhaWxlZFRvUmVpbml0aWFsaXplQWZ0ZXJSZWxvYWQsCglsb2dnZXIuTmV3U2FmZUZpZWxkcygKCQlhZ2VudERpYWdub3N0aWNFcnJvckZpZWxkKGxvZ2dlci5FcnJvckNsYXNzSW50ZXJuYWwsIGVyciksCgkpLAop	pkg/agent/p015b2a_core_logging_test.go#TestP015B2ACoreLoggingASTManifest,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticIdentityHelpersAreSealedAndDistinct,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticErrorPanicAndPathHelpersInvokeNoMethods
A018	b2a_safe	pkg/agent/agent.go	github.com/sipeed/picoclaw/pkg/agent.(*AgentLoop).reloadProviderAndConfig	9	pico_safe	pico.InfoSafeCF	bG9nZ2VyLkluZm9TYWZlQ0YoCglsb2dnZXIuQ29tcG9uZW50QWdlbnQsCglsb2dnZXIuRGlhZ25vc3RpY01lc3NhZ2VBZ2VudFByb3ZpZGVyQW5kQ29uZmlnUmVsb2FkZWRTdWNjZXNzZnVsbHksCglsb2dnZXIuTmV3U2FmZUZpZWxkcygKCQlhZ2VudERpYWdub3N0aWNNb2RlbEZpZWxkKGNmZy5BZ2VudHMuRGVmYXVsdHMuR2V0TW9kZWxOYW1lKCkpLAoJKSwKKQ	pkg/agent/p015b2a_core_logging_test.go#TestP015B2ACoreLoggingASTManifest,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticIdentityHelpersAreSealedAndDistinct,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticErrorPanicAndPathHelpersInvokeNoMethods
A019	b2a_retired	pkg/agent/agent.go	github.com/sipeed/picoclaw/pkg/agent.(*AgentLoop).reloadProviderAndConfig.$lit1.$lit1	1	retired	pico.RecoverPanicNoExit	bG9nZ2VyLlJlY292ZXJQYW5pY05vRXhpdChyKQ	pkg/agent/p015b2a_core_logging_test.go#TestP015B2ACoreLoggingASTManifest,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticIdentityHelpersAreSealedAndDistinct,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticErrorPanicAndPathHelpersInvokeNoMethods
A020	b2a_safe	pkg/agent/agent.go	github.com/sipeed/picoclaw/pkg/agent.(*AgentLoop).reloadProviderAndConfig.$lit1.$lit1	1	pico_safe	pico.ErrorSafeCF	bG9nZ2VyLkVycm9yU2FmZUNGKAoJbG9nZ2VyLkNvbXBvbmVudEFnZW50LAoJbG9nZ2VyLkRpYWdub3N0aWNNZXNzYWdlQWdlbnRQYW5pY0R1cmluZ1JlZ2lzdHJ5Q3JlYXRpb24sCglsb2dnZXIuTmV3U2FmZUZpZWxkcyhhZ2VudERpYWdub3N0aWNQYW5pY0ZpZWxkKHIpKSwKKQ	pkg/agent/p015b2a_core_logging_test.go#TestP015B2ACoreLoggingASTManifest,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticIdentityHelpersAreSealedAndDistinct,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticErrorPanicAndPathHelpersInvokeNoMethods
A021	b2a_safe	pkg/agent/agent.go	github.com/sipeed/picoclaw/pkg/agent.(*AgentLoop).reloadProviderAndConfig.$lit3	1	pico_safe	pico.WarnSafeCF	bG9nZ2VyLldhcm5TYWZlQ0YoCglsb2dnZXIuQ29tcG9uZW50QWdlbnQsCglsb2dnZXIuRGlhZ25vc3RpY01lc3NhZ2VBZ2VudEZhaWxlZFRvQ2xvc2VSZWxvYWRlZEV2b2x1dGlvbkNhbmRpZGF0ZSwKCWxvZ2dlci5OZXdTYWZlRmllbGRzKAoJCWFnZW50RGlhZ25vc3RpY0Vycm9yRmllbGQobG9nZ2VyLkVycm9yQ2xhc3NJbnRlcm5hbCwgY2xvc2VFcnIpLAoJKSwKKQ	pkg/agent/p015b2a_core_logging_test.go#TestP015B2ACoreLoggingASTManifest,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticIdentityHelpersAreSealedAndDistinct,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticErrorPanicAndPathHelpersInvokeNoMethods
A022	b2a_safe	pkg/agent/agent.go	github.com/sipeed/picoclaw/pkg/agent.(*AgentLoop).runAgentLoop	1	pico_safe	pico.WarnSafeCF	bG9nZ2VyLldhcm5TYWZlQ0YoCglsb2dnZXIuQ29tcG9uZW50QWdlbnQsCglsb2dnZXIuRGlhZ25vc3RpY01lc3NhZ2VBZ2VudEZhaWxlZFRvUmVjb3JkTGFzdENoYW5uZWwsCglsb2dnZXIuTmV3U2FmZUZpZWxkcygKCQlhZ2VudERpYWdub3N0aWNFcnJvckZpZWxkKGxvZ2dlci5FcnJvckNsYXNzSW50ZXJuYWwsIHJlY29yZEVyciksCgkpLAop	pkg/agent/p015b2a_core_logging_test.go#TestP015B2ACoreLoggingASTManifest,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticIdentityHelpersAreSealedAndDistinct,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticErrorPanicAndPathHelpersInvokeNoMethods
A023	b2a_safe	pkg/agent/agent.go	github.com/sipeed/picoclaw/pkg/agent.(*AgentLoop).runAgentLoop	2	pico_safe	pico.WarnSafeCF	bG9nZ2VyLldhcm5TYWZlQ0YoCglsb2dnZXIuQ29tcG9uZW50QWdlbnQsCglsb2dnZXIuRGlhZ25vc3RpY01lc3NhZ2VBZ2VudEZhaWxlZFRvUHVibGlzaEZvbGxvd1VwQWZ0ZXJUdXJuLAoJbG9nZ2VyLk5ld1NhZmVGaWVsZHMoCgkJYWdlbnREaWFnbm9zdGljVHVybkZpZWxkKHRzLnR1cm5JRCksCgkJYWdlbnREaWFnbm9zdGljRXJyb3JGaWVsZChsb2dnZXIuRXJyb3JDbGFzc1RyYW5zcG9ydCwgcHViRXJyKSwKCSksCik	pkg/agent/p015b2a_core_logging_test.go#TestP015B2ACoreLoggingASTManifest,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticIdentityHelpersAreSealedAndDistinct,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticErrorPanicAndPathHelpersInvokeNoMethods
A024	b2a_safe	pkg/agent/agent.go	github.com/sipeed/picoclaw/pkg/agent.(*AgentLoop).runAgentLoop	3	pico_safe	pico.InfoSafeCF	bG9nZ2VyLkluZm9TYWZlQ0YoCglsb2dnZXIuQ29tcG9uZW50QWdlbnQsCglsb2dnZXIuRGlhZ25vc3RpY01lc3NhZ2VNb2RlbFJlc3BvbnNlLAoJbG9nZ2VyLk5ld1NhZmVGaWVsZHMoCgkJYWdlbnREaWFnbm9zdGljQWdlbnRGaWVsZChhZ2VudC5JRCksCgkJYWdlbnREaWFnbm9zdGljU2Vzc2lvbkZpZWxkKG9wdHMuRGlzcGF0Y2guU2Vzc2lvbktleSksCgkJbG9nZ2VyLlNhZmVJbnQobG9nZ2VyLkZpZWxkSXRlcmF0aW9uLCB0cy5jdXJyZW50SXRlcmF0aW9uKCkpLAoJCWxvZ2dlci5TYWZlSW50NjQobG9nZ2VyLkZpZWxkQ29udGVudEJ5dGVzLCBpbnQ2NChsZW4ocmVzdWx0LmZpbmFsQ29udGVudCkpKSwKCQlsb2dnZXIuU2FmZU9ic2VydmF0aW9uKAoJCQlsb2dnZXIuT2JzZXJ2YXRpb25QcmVmaXhNb2RlbFJlc3BvbnNlLAoJCQlsb2dnZXIuT2JzZXJ2ZVRleHQoCgkJCQlsb2dnZXIuT2JzZXJ2YXRpb25Eb21haW5Nb2RlbFJlc3BvbnNlLAoJCQkJcmVzdWx0LmZpbmFsQ29udGVudCwKCQkJKSwKCQkpLAoJKSwKKQ	pkg/agent/p015b2a_core_logging_test.go#TestP015B2ACoreLoggingASTManifest,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticIdentityHelpersAreSealedAndDistinct,pkg/agent/diagnostic_fields_test.go#TestAgentDiagnosticErrorPanicAndPathHelpersInvokeNoMethods,pkg/agent/p015b2a_core_logging_test.go#TestP015B2ACoreFinalResponseZeroPreviewAndParity
